RecordID	Category	Start Time	End Time	Attributes
Guid1016	slider	7/8/2015 19:14:51		value=11
Guid1016	slider	7/8/2015 19:14:51		value=13
Guid1016	slider	7/8/2015 19:14:51		value=14
Guid1016	slider	7/8/2015 19:14:51		value=16
Guid1016	slider	7/8/2015 19:14:51		value=17
Guid1016	slider	7/8/2015 19:14:51		value=19
Guid1016	slider	7/8/2015 19:14:51		value=18
Guid1016	slider	7/8/2015 19:14:51		value=20
Guid1016	slider	7/8/2015 19:14:51		value=21
Guid1016	slider	7/8/2015 19:14:51		value=22
Guid1016	slider	7/8/2015 19:14:51		value=23
Guid1016	slider	7/8/2015 19:14:51		value=24
Guid1016	slider	7/8/2015 19:14:51		value=25
Guid1016	slider	7/8/2015 19:14:51		value=26
Guid1016	slider	7/8/2015 19:14:51		value=27
Guid1016	slider	7/8/2015 19:14:51		value=28
Guid1016	slider	7/8/2015 19:14:51		value=29
Guid1016	slider	7/8/2015 19:14:51		value=30
Guid1016	slider	7/8/2015 19:14:51		value=31
Guid1016	slider	7/8/2015 19:14:51		value=32
Guid1016	slider	7/8/2015 19:14:51		value=33
Guid1016	slider	7/8/2015 19:14:51		value=35
Guid1016	slider	7/8/2015 19:14:51		value=36
Guid1016	slider	7/8/2015 19:14:51		value=37
Guid1016	slider	7/8/2015 19:14:51		value=38
Guid1016	slider	7/8/2015 19:14:51		value=39
Guid1016	slider	7/8/2015 19:14:51		value=40
Guid1016	slider	7/8/2015 19:14:51		value=41
Guid1016	slider	7/8/2015 19:14:52		value=42
Guid1016	slider	7/8/2015 19:14:52		value=3
Guid1016	slider	7/8/2015 19:14:52		value=1
Guid1017	create	7/8/2015 19:15:45		bindingName=primaryBinding
Guid1017	appInit	7/8/2015 19:15:45		chartName=histogram; machineId=; docId=docId_7g1NhU9WatO87SAtPWsUCXisyh5Z_8OvrFr0-eU4TpM^
Guid1017	resize	7/8/2015 19:15:45		width=800; height=600
Guid1017	resize	7/8/2015 19:15:45		width=800; height=600
Guid1017	btSetData	7/8/2015 19:15:48		
Guid1017	bindFromPrompt	7/8/2015 19:15:49		
Guid1017	readBoundData	7/8/2015 19:15:49		rowCount=15; isCategorical=false; min=1; max=171
Guid1017	toolTip	7/8/2015 19:16:15		dataShape=4
Guid1017	slider	7/8/2015 19:16:19		value=6
Guid1017	slider	7/8/2015 19:16:19		value=9
Guid1017	slider	7/8/2015 19:16:19		value=11
Guid1017	slider	7/8/2015 19:16:19		value=12
Guid1017	slider	7/8/2015 19:16:19		value=19
Guid1017	slider	7/8/2015 19:16:19		value=21
Guid1017	slider	7/8/2015 19:16:19		value=22
Guid1017	slider	7/8/2015 19:16:19		value=23
Guid1017	slider	7/8/2015 19:16:19		value=24
Guid1017	slider	7/8/2015 19:16:19		value=25
Guid1017	slider	7/8/2015 19:16:24		value=7
Guid1017	slider	7/8/2015 19:16:24		value=5
Guid1017	slider	7/8/2015 19:16:24		value=4
Guid1017	slider	7/8/2015 19:16:27		value=8
Guid1017	slider	7/8/2015 19:16:27		value=10
Guid1017	cbPercent	7/8/2015 19:16:32		isChecked=true
Guid1017	toolTip	7/8/2015 19:16:32		id=cbPercent
Guid1017	cbCategory	7/8/2015 19:16:33		isChecked=true
Guid1017	cbPercent	7/8/2015 19:16:33		isChecked=false
Guid1017	cbCategory	7/8/2015 19:16:39		isChecked=false
Guid1017	writeSampleData	7/8/2015 19:16:41		
Guid1017	error	7/8/2015 19:16:41		msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
Guid1017	toolTip	7/8/2015 19:16:41		id=closeBox
Guid1017	closeErrorBox	7/8/2015 19:16:44		
Guid1018	create	7/8/2015 19:23:55		bindingName=primaryBinding
Guid1018	appInit	7/8/2015 19:23:55		chartName=columnChart; machineId=; docId=docId_kuUk8zZewlgjgAOZNTEMoQLlvGE8tUqffAeuEcRSMyI^
Guid1018	create	7/8/2015 19:23:55		bindingName=xBindingId
Guid1018	resize	7/8/2015 19:23:55		width=798; height=600
Guid1018	resize	7/8/2015 19:23:55		width=798; height=600
Guid1015	toolTip	7/8/2015 19:24:00		id=pinImg
Guid1015	toolBarToggle	7/8/2015 19:24:00		isVisible=false
Guid1015	toolBarToggle	7/8/2015 19:24:02		isVisible=true
Guid1019	create	7/8/2015 19:28:57		bindingName=primaryBinding
Guid1019	create	7/8/2015 19:28:57		bindingName=colorBindingId
Guid1019	appInit	7/8/2015 19:28:57		chartName=treemap; machineId=; docId=docId_58AMGbNpbUVPjy8hIr2K8PXex7nqGy9f_GMuVmxTvNY^
Guid1019	create	7/8/2015 19:28:57		bindingName=sizeBindingId
Guid1019	resize	7/8/2015 19:28:57		width=801; height=600
Guid1019	resize	7/8/2015 19:28:57		width=801; height=600
Guid1019	treeStats	7/8/2015 19:28:57		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1020	create	7/8/2015 19:30:27		bindingName=primaryBinding
Guid1020	appInit	7/8/2015 19:30:27		chartName=histogram2d; machineId=; docId=docId_7WuOw_VdpdiGnRh4dLt3/KIK/-inSwhokhrWFRVSDJw^
Guid1020	resize	7/8/2015 19:30:27		width=1000; height=751
Guid1020	resize	7/8/2015 19:30:27		width=1000; height=751
Guid1020	resize	7/8/2015 19:30:41		width=758; height=500
Guid1020	toolTip	7/8/2015 19:30:50		id=btSetData
Guid1020	readBoundData	7/8/2015 19:30:59		colName=x; rowCount=3; isCategorical=true; categoryCount=3
Guid1020	readBoundData	7/8/2015 19:30:59		colName=y; rowCount=3; isCategorical=false; min=4; max=10
Guid1020	bindFromPrompt	7/8/2015 19:30:59		
Guid1020	toolTip	7/8/2015 19:31:07		id=chartTitle
Guid1020	setTitle	7/8/2015 19:31:21		length=13
Guid1020	btColor	7/8/2015 19:31:21		isShowingPalette=false
Guid1020	toolTip	7/8/2015 19:31:21		id=btColor
Guid1020	pickedColor	7/8/2015 19:31:22		"color=rgb(237,%20125,%2049)"
Guid1020	toolTip	7/8/2015 19:31:28		id=yCbCategory
Guid1020	yCbCategory	7/8/2015 19:31:28		isChecked=true
Guid1020	yCbCategory	7/8/2015 19:31:29		isChecked=false
Guid1020	toolTip	7/8/2015 19:31:31		id=xCbCategory
Guid1020	toolTip	7/8/2015 19:31:42		id=yTbBins
Guid1021	create	7/8/2015 19:31:48		bindingName=primaryBinding
Guid1021	appInit	7/8/2015 19:31:48		chartName=treemap; machineId=; docId=docId_58AMGbNpbUVPjy8hIr2K8PXex7nqGy9f_GMuVmxTvNY^
Guid1021	create	7/8/2015 19:31:48		bindingName=sizeBindingId
Guid1021	resize	7/8/2015 19:31:48		width=801; height=600
Guid1021	resize	7/8/2015 19:31:48		width=801; height=600
Guid1021	treeStats	7/8/2015 19:31:49		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1021	create	7/8/2015 19:31:49		bindingName=colorBindingId
Guid1020	pickedColor	7/8/2015 19:32:31		"color=rgb(165,%20165,%20165)"
Guid1020	pickedColor	7/8/2015 19:32:34		"color=rgb(255,%20192,%200)"
Guid1020	error	7/8/2015 19:32:43		msg=The%20set%20operation%20failed%20because%20the%20supplied%20data%20object%20will%20overwrite%20or%20shift%20data.
Guid1020	toolTip	7/8/2015 19:32:43		id=closeBox
Guid1020	writeSampleData	7/8/2015 19:32:43		
Guid1020	closeErrorBox	7/8/2015 19:32:45		
Guid1022	appInit	7/8/2015 19:33:04		chartName=streamGraph; machineId=; docId=docId_tpwQ_r9qHWyef7bz1NyE9R0QYV9bhhOe60-Bf+e4ECU^
Guid1022	create	7/8/2015 19:33:04		bindingName=xBindingId
Guid1022	create	7/8/2015 19:33:04		bindingName=primaryBinding
Guid1022	resize	7/8/2015 19:33:04		width=800; height=601
Guid1022	resize	7/8/2015 19:33:04		width=800; height=601
Guid1021	bindFromPrompt	7/8/2015 19:33:17		
Guid1021	toolBarToggle	7/8/2015 19:33:31		isVisible=false
Guid1021	toolBarToggle	7/8/2015 19:33:31		isVisible=true
Guid1021	readBoundData	7/8/2015 19:33:35		colName=nodes; format=nameList; rowCount=1
Guid1021	readBoundData	7/8/2015 19:33:35		colName=size; rowCount=1; isCategorical=false; min=27; max=27
Guid1021	readBoundData	7/8/2015 19:33:35		colName=color; rowCount=1; isCategorical=false; min=0; max=0
Guid1021	warning	7/8/2015 19:33:35		msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
Guid1021	treeStats	7/8/2015 19:33:35		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=1; namesWithBlanks=1
Guid1021	closeErrorBox	7/8/2015 19:33:38		
Guid1021	treeStats	7/8/2015 19:33:46		rootCount=1; leaveCount=1; maxDepth=1; nameColCount=1; namesWithBlanks=0
Guid1023	appInit	7/8/2015 19:35:37		chartName=treemap; machineId=; docId=docId_58AMGbNpbUVPjy8hIr2K8PXex7nqGy9f_GMuVmxTvNY^
Guid1023	create	7/8/2015 19:35:37		bindingName=colorBindingId
Guid1023	create	7/8/2015 19:35:37		bindingName=sizeBindingId
Guid1023	resize	7/8/2015 19:35:37		width=801; height=600
Guid1023	resize	7/8/2015 19:35:37		width=801; height=600
Guid1023	treeStats	7/8/2015 19:35:37		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1023	create	7/8/2015 19:35:39		bindingName=primaryBinding
Guid1023	bindFromPrompt	7/8/2015 19:35:56		
Guid1023	readBoundData	7/8/2015 19:35:56		colName=nodes; format=nameList; rowCount=166
Guid1023	treeStats	7/8/2015 19:35:56		rootCount=139; leaveCount=166; maxDepth=5; nameColCount=5; namesWithBlanks=0
Guid1023	readBoundData	7/8/2015 19:36:13		colName=size; rowCount=166; isCategorical=false; min=1; max=4547
Guid1023	readBoundData	7/8/2015 19:36:29		colName=color; rowCount=166; isCategorical=false; min=0; max=1
Guid1023	warning	7/8/2015 19:36:29		msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
Guid1023	closeErrorBox	7/8/2015 19:36:35		
Guid1023	toolTip	7/8/2015 19:36:41		id=htmlShapesGroup
Guid1024	create	7/8/2015 19:37:50		bindingName=primaryBinding
Guid1024	appInit	7/8/2015 19:37:50		chartName=treemap; machineId=machineId_1436384270392_0.372002472175694; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1024	create	7/8/2015 19:37:50		bindingName=colorBindingId
Guid1024	create	7/8/2015 19:37:50		bindingName=sizeBindingId
Guid1024	resize	7/8/2015 19:37:50		width=800; height=601
Guid1024	resize	7/8/2015 19:37:50		width=800; height=601
Guid1024	treeStats	7/8/2015 19:37:50		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1025	appInit	7/8/2015 19:38:53		chartName=treemap; machineId=; docId=docId_58AMGbNpbUVPjy8hIr2K8PXex7nqGy9f_GMuVmxTvNY^
Guid1025	create	7/8/2015 19:38:53		bindingName=sizeBindingId
Guid1025	create	7/8/2015 19:38:53		bindingName=primaryBinding
Guid1025	resize	7/8/2015 19:38:53		width=801; height=600
Guid1025	resize	7/8/2015 19:38:53		width=801; height=600
Guid1025	treeStats	7/8/2015 19:38:53		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1025	create	7/8/2015 19:38:53		bindingName=colorBindingId
Guid1025	bindFromPrompt	7/8/2015 19:39:21		
Guid1025	readBoundData	7/8/2015 19:39:21		colName=nodes; format=nameList; rowCount=21
Guid1025	treeStats	7/8/2015 19:39:21		rootCount=2; leaveCount=21; maxDepth=5; nameColCount=5; namesWithBlanks=0
Guid1025	readBoundData	7/8/2015 19:39:35		colName=nodes; format=nameList; rowCount=20
Guid1025	treeStats	7/8/2015 19:39:35		rootCount=1; leaveCount=20; maxDepth=5; nameColCount=5; namesWithBlanks=0
Guid1025	readBoundData	7/8/2015 19:39:45		colName=size; rowCount=20; isCategorical=false; min=50; max=530
Guid1025	readBoundData	7/8/2015 19:39:53		colName=color; rowCount=20; isCategorical=false; min=0; max=1
Guid1025	resize	7/8/2015 19:40:11		width=777; height=600
Guid1025	readBoundData	7/8/2015 19:40:11		colName=color; rowCount=20; isCategorical=false; min=0; max=22.612644196690247
Guid1025	treeStats	7/8/2015 19:40:26		rootCount=1; leaveCount=20; maxDepth=4; nameColCount=5; namesWithBlanks=20
Guid1025	readBoundData	7/8/2015 19:40:26		colName=color; rowCount=20; isCategorical=false; min=0; max=0
Guid1025	treeStats	7/8/2015 19:40:26		rootCount=1; leaveCount=20; maxDepth=4; nameColCount=5; namesWithBlanks=20
Guid1025	warning	7/8/2015 19:40:26		msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
Guid1025	resize	7/8/2015 19:40:35		width=787; height=600
Guid1025	readBoundData	7/8/2015 19:40:35		colName=color; rowCount=20; isCategorical=false; min=1; max=25
Guid1025	closeErrorBox	7/8/2015 19:43:55		
Guid1025	toolTip	7/8/2015 19:43:57		id=btColorCol
Guid1025	readBoundData	7/8/2015 19:44:03		colName=color; rowCount=20; isCategorical=false; min=0; max=100
Guid1025	btColor	7/8/2015 19:44:46		isShowingPalette=false
Guid1025	toolTip	7/8/2015 19:44:49		id=paletteImg
Guid1025	pickedColor	7/8/2015 19:44:49		"color=rgb(91,%20155,%20213)"
Guid1025	error	7/8/2015 19:45:08		formatError=true; dataWidth=5; dataHeight=20; msg=Error%20-%20this%20format%20requires%202%20columns%20(id%20and%20parent)
Guid1025	pickedColor	7/8/2015 19:45:20		"color=rgb(255,%20192,%200)"
Guid1025	treeStats	7/8/2015 19:46:51		rootCount=1; leaveCount=20; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1025	resize	7/8/2015 19:47:13		width=885; height=600
Guid1025	readBoundData	7/8/2015 19:47:13		colName=size; rowCount=20; isCategorical=false; min=0; max=1
Guid1025	readBoundData	7/8/2015 19:47:13		colName=size; rowCount=20; isCategorical=false; min=0; max=1
Guid1025	readBoundData	7/8/2015 19:47:13		colName=size; rowCount=20; isCategorical=false; min=0; max=1
Guid1026	create	7/8/2015 19:48:28		bindingName=sizeBindingId
Guid1026	create	7/8/2015 19:48:28		bindingName=colorBindingId
Guid1026	appInit	7/8/2015 19:48:28		chartName=treemap; machineId=machineId_1436384911283_0.03153930556361584; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1026	create	7/8/2015 19:48:28		bindingName=primaryBinding
Guid1026	resize	7/8/2015 19:48:28		width=800; height=601
Guid1026	resize	7/8/2015 19:48:28		width=800; height=601
Guid1026	treeStats	7/8/2015 19:48:28		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1025	resize	7/8/2015 19:49:35		width=825; height=600
Guid1025	readBoundData	7/8/2015 19:49:35		colName=size; rowCount=20; isCategorical=false; min=119; max=142
Guid1025	readBoundData	7/8/2015 19:49:35		colName=size; rowCount=20; isCategorical=false; min=119; max=142
Guid1025	readBoundData	7/8/2015 19:49:35		colName=size; rowCount=20; isCategorical=false; min=119; max=142
Guid1025	readBoundData	7/8/2015 19:49:35		colName=color; rowCount=20; isCategorical=false; min=0; max=0.5
Guid1025	readBoundData	7/8/2015 19:49:35		colName=color; rowCount=20; isCategorical=false; min=0; max=0.5
Guid1025	readBoundData	7/8/2015 19:49:35		colName=color; rowCount=20; isCategorical=false; min=0; max=0.5
Guid1025	readBoundData	7/8/2015 19:49:35		colName=color; rowCount=20; isCategorical=false; min=0; max=0.5
Guid1025	readBoundData	7/8/2015 19:49:35		colName=color; rowCount=20; isCategorical=false; min=0; max=0.5
Guid1025	resize	7/8/2015 19:49:35		width=849; height=600
Guid1025	treeStats	7/8/2015 19:49:36		rootCount=1; leaveCount=19; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1025	treeStats	7/8/2015 19:49:36		rootCount=1; leaveCount=19; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1025	resize	7/8/2015 19:49:43		width=909; height=600
Guid1025	resize	7/8/2015 19:49:43		width=969; height=600
Guid1025	resize	7/8/2015 19:49:44		width=884; height=600
Guid1025	readBoundData	7/8/2015 19:49:44		colName=color; rowCount=20; isCategorical=false; min=0; max=40
Guid1025	readBoundData	7/8/2015 19:49:44		colName=color; rowCount=20; isCategorical=false; min=0; max=40
Guid1025	readBoundData	7/8/2015 19:49:44		colName=color; rowCount=20; isCategorical=false; min=0; max=40
Guid1025	readBoundData	7/8/2015 19:49:44		colName=color; rowCount=20; isCategorical=false; min=0; max=40
Guid1025	readBoundData	7/8/2015 19:49:44		colName=color; rowCount=20; isCategorical=false; min=0; max=40
Guid1025	resize	7/8/2015 19:49:45		width=799; height=600
Guid1025	treeStats	7/8/2015 19:49:45		rootCount=1; leaveCount=16; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1025	treeStats	7/8/2015 19:49:45		rootCount=1; leaveCount=16; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1025	readBoundData	7/8/2015 19:49:45		colName=color; rowCount=20; isCategorical=false; min=0; max=37
Guid1025	readBoundData	7/8/2015 19:49:45		colName=color; rowCount=20; isCategorical=false; min=0; max=37
Guid1025	readBoundData	7/8/2015 19:49:45		colName=color; rowCount=20; isCategorical=false; min=0; max=37
Guid1025	readBoundData	7/8/2015 19:49:45		colName=color; rowCount=20; isCategorical=false; min=0; max=37
Guid1025	readBoundData	7/8/2015 19:49:45		colName=color; rowCount=20; isCategorical=false; min=0; max=37
Guid1025	resize	7/8/2015 19:50:38		width=980; height=600
Guid1026	bindFromPrompt	7/8/2015 19:50:42		
Guid1026	readBoundData	7/8/2015 19:50:42		colName=nodes; format=nameList; rowCount=3
Guid1026	treeStats	7/8/2015 19:50:42		rootCount=3; leaveCount=3; maxDepth=2; nameColCount=2; namesWithBlanks=0
Guid1025	toolTip	7/8/2015 19:50:49		id=btSizeCol
Guid1025	readBoundData	7/8/2015 19:51:09		colName=color; rowCount=20; isCategorical=false; min=0; max=434
Guid1025	resize	7/8/2015 19:51:23		width=1077; height=600
Guid1025	treeStats	7/8/2015 19:51:47		rootCount=1; leaveCount=14; maxDepth=4; nameColCount=4; namesWithBlanks=4
Guid1025	treeStats	7/8/2015 19:51:47		rootCount=1; leaveCount=14; maxDepth=4; nameColCount=4; namesWithBlanks=4
Guid1025	readBoundData	7/8/2015 19:51:47		colName=size; rowCount=20; isCategorical=false; min=0; max=547
Guid1025	readBoundData	7/8/2015 19:51:47		colName=size; rowCount=20; isCategorical=false; min=0; max=547
Guid1025	readBoundData	7/8/2015 19:51:47		colName=size; rowCount=20; isCategorical=false; min=0; max=547
Guid1025	readBoundData	7/8/2015 19:51:47		colName=size; rowCount=20; isCategorical=false; min=0; max=547
Guid1025	readBoundData	7/8/2015 19:51:47		colName=size; rowCount=20; isCategorical=false; min=0; max=547
Guid1026	readBoundData	7/8/2015 19:51:51		colName=size; rowCount=3; isCategorical=false; min=444; max=888
Guid1026	btColor	7/8/2015 19:52:03		isShowingPalette=false
Guid1026	pickedColor	7/8/2015 19:52:04		"color=rgb(91,%20155,%20213)"
Guid1026	pickedColor	7/8/2015 19:52:08		"color=rgb(237,%20125,%2049)"
Guid1026	readBoundData	7/8/2015 19:52:19		colName=size; rowCount=3; isCategorical=false; min=222; max=888
Guid1026	toolBarToggle	7/8/2015 19:53:17		isVisible=false
Guid1026	toolTip	7/8/2015 19:53:17		id=pinImg
Guid1026	toolBarToggle	7/8/2015 19:53:19		isVisible=true
Guid1025	treeStats	7/8/2015 19:53:32		rootCount=2; leaveCount=15; maxDepth=4; nameColCount=4; namesWithBlanks=3
Guid1025	treeStats	7/8/2015 19:53:32		rootCount=2; leaveCount=15; maxDepth=4; nameColCount=4; namesWithBlanks=3
Guid1025	treeStats	7/8/2015 19:53:32		rootCount=2; leaveCount=15; maxDepth=4; nameColCount=4; namesWithBlanks=3
Guid1025	treeStats	7/8/2015 19:53:32		rootCount=2; leaveCount=15; maxDepth=4; nameColCount=4; namesWithBlanks=3
Guid1025	resize	7/8/2015 19:53:44		width=1043; height=600
Guid1025	treeStats	7/8/2015 19:53:44		rootCount=2; leaveCount=13; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1025	treeStats	7/8/2015 19:53:44		rootCount=2; leaveCount=13; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1025	readBoundData	7/8/2015 19:53:44		colName=color; rowCount=20; isCategorical=false; min=0; max=292
Guid1025	readBoundData	7/8/2015 19:53:44		colName=color; rowCount=20; isCategorical=false; min=0; max=292
Guid1025	readBoundData	7/8/2015 19:53:44		colName=color; rowCount=20; isCategorical=false; min=0; max=292
Guid1025	readBoundData	7/8/2015 19:53:44		colName=color; rowCount=20; isCategorical=false; min=0; max=292
Guid1025	resize	7/8/2015 19:53:50		width=947; height=600
Guid1025	treeStats	7/8/2015 19:53:50		rootCount=2; leaveCount=2; maxDepth=4; nameColCount=4; namesWithBlanks=18
Guid1025	treeStats	7/8/2015 19:53:50		rootCount=2; leaveCount=2; maxDepth=4; nameColCount=4; namesWithBlanks=18
Guid1025	readBoundData	7/8/2015 19:53:50		colName=color; rowCount=20; isCategorical=false; min=0; max=341
Guid1025	readBoundData	7/8/2015 19:53:50		colName=color; rowCount=20; isCategorical=false; min=0; max=341
Guid1025	readBoundData	7/8/2015 19:53:50		colName=color; rowCount=20; isCategorical=false; min=0; max=341
Guid1025	readBoundData	7/8/2015 19:53:50		colName=color; rowCount=20; isCategorical=false; min=0; max=341
Guid1025	readBoundData	7/8/2015 19:53:50		colName=color; rowCount=20; isCategorical=false; min=0; max=341
Guid1027	create	7/8/2015 19:53:51		bindingName=primaryBinding
Guid1027	appInit	7/8/2015 19:53:51		chartName=histogram2d; machineId=; docId=docId_f-um1FW0iHS108HhhSq6nt7dRsxv_KZMaMh4MMtUAgw^
Guid1027	resize	7/8/2015 19:53:51		width=1001; height=572
Guid1027	resize	7/8/2015 19:53:51		width=1001; height=572
Guid1025	treeStats	7/8/2015 19:54:01		rootCount=2; leaveCount=13; maxDepth=4; nameColCount=4; namesWithBlanks=7
Guid1025	treeStats	7/8/2015 19:54:01		rootCount=2; leaveCount=13; maxDepth=4; nameColCount=4; namesWithBlanks=7
Guid1025	readBoundData	7/8/2015 19:54:01		colName=size; rowCount=20; isCategorical=false; min=0; max=530
Guid1025	readBoundData	7/8/2015 19:54:01		colName=size; rowCount=20; isCategorical=false; min=0; max=530
Guid1025	readBoundData	7/8/2015 19:54:01		colName=size; rowCount=20; isCategorical=false; min=0; max=530
Guid1025	readBoundData	7/8/2015 19:54:01		colName=color; rowCount=20; isCategorical=false; min=0; max=128
Guid1025	readBoundData	7/8/2015 19:54:01		colName=color; rowCount=20; isCategorical=false; min=0; max=128
Guid1025	readBoundData	7/8/2015 19:54:01		colName=color; rowCount=20; isCategorical=false; min=0; max=128
Guid1025	resize	7/8/2015 19:54:20		width=952; height=600
Guid1025	treeStats	7/8/2015 19:54:28		rootCount=2; leaveCount=12; maxDepth=4; nameColCount=4; namesWithBlanks=8
Guid1025	treeStats	7/8/2015 19:54:28		rootCount=2; leaveCount=12; maxDepth=4; nameColCount=4; namesWithBlanks=8
Guid1025	toolTip	7/8/2015 19:54:51		id=Content
Guid1025	readBoundData	7/8/2015 19:55:04		colName=nodes; format=nameList; rowCount=11
Guid1025	treeStats	7/8/2015 19:55:04		rootCount=1; leaveCount=11; maxDepth=8; nameColCount=8; namesWithBlanks=0
Guid1025	readBoundData	7/8/2015 19:55:04		colName=size; rowCount=11; isCategorical=false; min=0; max=530
Guid1025	readBoundData	7/8/2015 19:55:04		colName=color; rowCount=11; isCategorical=false; min=0; max=0
Guid1025	treeStats	7/8/2015 19:55:15		rootCount=1; leaveCount=10; maxDepth=2; nameColCount=2; namesWithBlanks=0
Guid1025	readBoundData	7/8/2015 19:55:23		colName=size; rowCount=11; isCategorical=false; min=50; max=530
Guid1025	readBoundData	7/8/2015 19:55:34		colName=color; rowCount=11; isCategorical=false; min=0; max=113
Guid1025	treeStats	7/8/2015 19:56:19		rootCount=1; leaveCount=1; maxDepth=2; nameColCount=2; namesWithBlanks=10
Guid1025	treeStats	7/8/2015 19:56:19		rootCount=1; leaveCount=1; maxDepth=2; nameColCount=2; namesWithBlanks=10
Guid1025	readBoundData	7/8/2015 19:56:19		colName=size; rowCount=11; isCategorical=false; min=0; max=222
Guid1025	treeStats	7/8/2015 19:56:19		rootCount=1; leaveCount=1; maxDepth=2; nameColCount=2; namesWithBlanks=10
Guid1025	readBoundData	7/8/2015 19:56:19		colName=size; rowCount=11; isCategorical=false; min=0; max=222
Guid1025	readBoundData	7/8/2015 19:56:19		colName=size; rowCount=11; isCategorical=false; min=0; max=222
Guid1025	readBoundData	7/8/2015 19:56:19		colName=color; rowCount=11; isCategorical=false; min=0; max=78
Guid1025	readBoundData	7/8/2015 19:56:19		colName=color; rowCount=11; isCategorical=false; min=0; max=78
Guid1025	readBoundData	7/8/2015 19:56:19		colName=size; rowCount=11; isCategorical=false; min=0; max=222
Guid1025	readBoundData	7/8/2015 19:56:19		colName=color; rowCount=11; isCategorical=false; min=0; max=78
Guid1025	readBoundData	7/8/2015 19:56:19		colName=size; rowCount=11; isCategorical=false; min=0; max=222
Guid1025	readBoundData	7/8/2015 19:56:19		colName=size; rowCount=11; isCategorical=false; min=0; max=222
Guid1025	readBoundData	7/8/2015 19:56:19		colName=color; rowCount=11; isCategorical=false; min=0; max=78
Guid1025	readBoundData	7/8/2015 19:56:19		colName=size; rowCount=11; isCategorical=false; min=0; max=222
Guid1025	readBoundData	7/8/2015 19:56:19		colName=color; rowCount=11; isCategorical=false; min=0; max=78
Guid1025	readBoundData	7/8/2015 19:56:19		colName=color; rowCount=11; isCategorical=false; min=0; max=78
Guid1025	readBoundData	7/8/2015 19:56:19		colName=color; rowCount=11; isCategorical=false; min=0; max=78
Guid1025	treeStats	7/8/2015 19:56:37		rootCount=1; leaveCount=4; maxDepth=2; nameColCount=2; namesWithBlanks=7
Guid1025	treeStats	7/8/2015 19:56:37		rootCount=1; leaveCount=4; maxDepth=2; nameColCount=2; namesWithBlanks=7
Guid1025	readBoundData	7/8/2015 19:56:37		colName=size; rowCount=11; isCategorical=false; min=0; max=569
Guid1025	readBoundData	7/8/2015 19:56:37		colName=size; rowCount=11; isCategorical=false; min=0; max=569
Guid1025	readBoundData	7/8/2015 19:56:37		colName=size; rowCount=11; isCategorical=false; min=0; max=569
Guid1025	readBoundData	7/8/2015 19:56:37		colName=color; rowCount=11; isCategorical=false; min=0; max=121
Guid1025	readBoundData	7/8/2015 19:56:37		colName=color; rowCount=11; isCategorical=false; min=0; max=121
Guid1025	readBoundData	7/8/2015 19:56:37		colName=color; rowCount=11; isCategorical=false; min=0; max=121
Guid1025	readBoundData	7/8/2015 19:56:37		colName=color; rowCount=11; isCategorical=false; min=0; max=121
Guid1025	readBoundData	7/8/2015 19:56:37		colName=color; rowCount=11; isCategorical=false; min=0; max=121
Guid1028	create	7/8/2015 20:00:47		bindingName=primaryBinding
Guid1028	appInit	7/8/2015 20:00:47		chartName=treemap; machineId=machineId_1436385647706_0.29476608148564026; docId=docId_JgmKsXb5eY5AOoxwJuQpJb3pbR3cRMDBlPmjCCe4a9o^
Guid1028	create	7/8/2015 20:00:47		bindingName=sizeBindingId
Guid1028	create	7/8/2015 20:00:47		bindingName=colorBindingId
Guid1028	resize	7/8/2015 20:00:47		width=801; height=601
Guid1028	resize	7/8/2015 20:00:47		width=801; height=601
Guid1028	treeStats	7/8/2015 20:00:47		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
