NewColumn.Index	Attribute	Value
Guid721	ChartId	chartId_1430297801913_0.5219307609091963
Guid721	vers	v4
Guid722	anonIP	ip405
Guid722	ChartId	chartId_1431081976336_0.7268667699703786
Guid722	vers	v4
Guid723	anonIP	ip406
Guid723	ChartId	chartId_1430826116203_0.97067524225123
Guid723	vers	v4
Guid724	anonIP	ip406
Guid724	ChartId	chartId_1430893329040_0.4832979727430676
Guid724	vers	v4
Guid725	anonIP	ip406
Guid725	ChartId	chartId_1430825845232_0.04763378066254631
Guid725	vers	v4
Guid726	anonIP	ip406
Guid726	ChartId	chartId_1431085507590_0.46613407976908
Guid726	vers	v4
Guid727	anonIP	ip407
Guid727	ChartId	chartId_1431085960900_0.33788836312186876
Guid727	vers	v4
Guid728	anonIP	ip407
Guid728	ChartId	chartId_1431086057042_0.25040637385403275
Guid728	vers	v4
Guid729	anonIP	ip407
Guid729	ChartId	chartId_1431086075745_0.11224657279808403
Guid729	vers	v4
Guid730	anonIP	ip408
Guid730	ChartId	chartId_1431087686069_0.6791626365113696
Guid730	vers	v4
Guid732	anonIP	ip408
Guid732	ChartId	chartId_1431088000036_0.886386535187196
Guid732	vers	v4
Guid733	anonIP	ip409
Guid733	ChartId	chartId_1431089537176_0.043627024349966736
Guid733	vers	v4
Guid734	anonIP	ip409
Guid734	ChartId	chartId_1431089588387_0.451581422946338
Guid734	vers	v4
Guid735	anonIP	ip410
Guid735	ChartId	chartId_1430492949988_0.8003021825858322
Guid735	vers	v4
Guid736	anonIP	ip411
Guid736	ChartId	chartId_1430403382985_0.06889119099127461
Guid736	vers	v4
Guid737	anonIP	ip412
Guid737	ChartId	chartId_1426518473146_0.8972561388355558
Guid737	vers	v4
Guid738	anonIP	ip412
Guid738	ChartId	chartId_1426517803195_0.32045420030498334
Guid738	vers	v4
Guid739	anonIP	ip413
Guid739	ChartId	chartId_1431095701884_0.18964964948285207
Guid739	vers	v4
Guid742	anonIP	ip413
Guid742	ChartId	chartId_1431098823343_0.035082468872862316
Guid742	vers	v4
Guid835	anonIP	ip413
Guid835	ChartId	chartId_1431979048016_0.1422573463519588
Guid835	vers	v4
Guid836	anonIP	ip413
Guid836	ChartId	chartId_1431980378836_0.9897903265248897
Guid836	vers	v4
Guid844	anonIP	ip413
Guid844	ChartId	chartId_1431975897441_0.7865858511272787
Guid844	vers	v4
Guid740	anonIP	ip414
Guid740	ChartId	chartId_1431096248923_0.3858120796206613
Guid740	vers	v4
Guid741	anonIP	ip414
Guid741	ChartId	chartId_1416237138287_0.17063165816200476
Guid741	vers	v4
Guid743	anonIP	ip415
Guid743	ChartId	chartId_1403628563523_0.5541387564685554
Guid743	vers	v4
Guid744	anonIP	ip416
Guid744	ChartId	chartId_1431099936942_0.4151448262074135
Guid744	vers	v4
Guid745	anonIP	ip417
Guid745	ChartId	chartId_1431101965896_0.6747641194537964
Guid745	vers	v4
Guid746	anonIP	ip418
Guid746	ChartId	chartId_1431109832706_0.09127628947706595
Guid746	vers	v4
Guid747	anonIP	ip418
Guid747	ChartId	chartId_1431109861685_0.09013467855654633
Guid747	vers	v4
Guid748	anonIP	ip418
Guid748	ChartId	chartId_1431109886561_0.9686729447830769
Guid748	vers	v4
Guid749	anonIP	ip418
Guid749	ChartId	chartId_1431109933255_0.9555678886190246
Guid749	vers	v4
Guid750	anonIP	ip419
Guid750	ChartId	chartId_1431110193710_0.4011729532854135
Guid750	vers	v4
Guid751	anonIP	ip420
Guid751	ChartId	chartId_1431112143660_0.2074415076058358
Guid751	vers	v4
Guid752	anonIP	ip421
Guid752	ChartId	chartId_1412011211288_0.5339576119771647
Guid752	vers	v4
Guid753	anonIP	ip421
Guid753	ChartId	chartId_1412012401824_0.66582659904824
Guid753	vers	v4
Guid754	anonIP	ip422
Guid754	ChartId	chartId_1421978298806_0.974481841083616
Guid754	vers	v4
Guid755	anonIP	ip423
Guid755	ChartId	chartId_1431115959290_0.5681099618880712
Guid755	vers	v4
Guid756	anonIP	ip424
Guid756	ChartId	chartId_1431117799519_0.07414817633025261
Guid756	vers	v4
Guid757	anonIP	ip425
Guid757	ChartId	chartId_1431121636950_0.6561091511066978
Guid757	vers	v4
Guid758	anonIP	ip426
Guid758	ChartId	chartId_1431122297532_0.8890013777256374
Guid758	vers	v4
Guid759	anonIP	ip427
Guid759	ChartId	chartId_1429561114309_0.39459069792104645
Guid759	vers	v4
Guid760	anonIP	ip428
Guid760	ChartId	chartId_1433722477873_0.22300336344068894
Guid760	vers	v4
Guid761	anonIP	ip429
Guid761	ChartId	chartId_1433723136377_0.2702457574443544
Guid761	vers	v4
Guid762	anonIP	ip429
Guid762	ChartId	chartId_1433723189711_0.3163233000890097
Guid762	vers	v4
Guid763	anonIP	ip430
Guid763	ChartId	chartId_1433729037900_0.6147703565932423
Guid763	vers	v4
Guid764	anonIP	ip431
Guid764	ChartId	chartId_1433732745535_0.6096140783849603
Guid764	vers	v4
Guid765	anonIP	ip432
Guid765	ChartId	chartId_1433734205195_0.3364527218739848
Guid765	vers	v4
Guid766	anonIP	ip433
Guid766	ChartId	chartId_1433734382089_0.4180138226252916
Guid766	vers	v4
Guid767	anonIP	ip433
Guid767	ChartId	chartId_1433734644290_0.1152116530041265
Guid767	vers	v4
Guid768	anonIP	ip433
Guid768	ChartId	chartId_1433735096034_0.7834787407619191
Guid768	vers	v4
Guid769	anonIP	ip433
Guid769	ChartId	chartId_1433735529082_0.4884116027820793
Guid769	vers	v4
Guid772	anonIP	ip433
Guid772	ChartId	chartId_1433736667233_0.6045445051443992
Guid772	vers	v4
Guid774	anonIP	ip433
Guid774	ChartId	chartId_1433737488968_0.11024259035525408
Guid774	vers	v4
Guid775	anonIP	ip433
Guid775	ChartId	chartId_1433737961022_0.961759279261032
Guid775	vers	v4
Guid776	anonIP	ip433
Guid776	ChartId	chartId_1433738840667_0.538564942513756
Guid776	vers	v4
Guid777	anonIP	ip433
Guid777	ChartId	chartId_1433738990578_0.2991228023443007
Guid777	vers	v4
Guid778	anonIP	ip433
Guid778	ChartId	chartId_1433740598124_0.33035099937416184
Guid778	vers	v4
Guid781	anonIP	ip433
Guid781	ChartId	chartId_1433741203996_0.7481693542650373
Guid781	vers	v4
Guid782	anonIP	ip433
Guid782	ChartId	chartId_1433741344838_0.7902604798212368
Guid782	vers	v4
Guid788	anonIP	ip433
Guid788	ChartId	chartId_1433744493697_0.7563634885956137
Guid788	vers	v4
Guid789	anonIP	ip433
Guid789	ChartId	chartId_1433744869503_0.37647611343507853
Guid789	vers	v4
Guid770	anonIP	ip434
Guid770	ChartId	chartId_1433689445873_0.818663599799313
Guid770	vers	v4
Guid797	anonIP	ip434
Guid797	ChartId	chartId_1433142698778_0.9469094308446178
Guid797	vers	v4
Guid771	anonIP	ip435
Guid771	ChartId	chartId_1433736453073_0.6080102419189397
Guid771	vers	v4
Guid773	anonIP	ip436
Guid773	ChartId	chartId_1433736781190_0.033632711801576454
Guid773	vers	v4
Guid784	anonIP	ip436
Guid784	ChartId	chartId_1433742906051_0.9744756620389026
Guid784	vers	v4
Guid815	anonIP	ip436
Guid815	ChartId	chartId_1433754814236_0.9162971937301323
Guid815	vers	v4
Guid816	anonIP	ip436
Guid816	ChartId	chartId_1433755297568_0.21330905632356528
Guid816	vers	v4
Guid818	anonIP	ip436
Guid818	ChartId	chartId_1433756830702_0.7902618906335483
Guid818	vers	v4
Guid827	anonIP	ip436
Guid827	ChartId	chartId_1433763155942_0.4521766806487831
Guid827	vers	v4
Guid828	anonIP	ip436
Guid828	ChartId	chartId_1433763213063_0.6713197544959109
Guid828	vers	v4
Guid779	anonIP	ip437
Guid779	ChartId	chartId_1433741065616_0.9582527091260999
Guid779	vers	v4
Guid780	anonIP	ip437
Guid780	ChartId	chartId_1433741140078_0.8063906724564731
Guid780	vers	v4
Guid783	anonIP	ip438
Guid783	ChartId	chartId_1433255105704_0.7274670532281169
Guid783	vers	v4
Guid786	anonIP	ip438
Guid786	ChartId	chartId_1432879761420_0.7819955418819191
Guid786	vers	v4
Guid785	anonIP	ip439
Guid785	ChartId	chartId_1433743341786_0.9239187596325846
Guid785	vers	v4
Guid787	anonIP	ip440
Guid787	ChartId	chartId_1432701987682_0.8774147488263617
Guid787	vers	v4
Guid790	anonIP	ip441
Guid790	ChartId	chartId_1433745481745_0.6656399200124226
Guid790	vers	v4
Guid812	anonIP	ip441
Guid812	ChartId	chartId_1433753336686_0.07052584035757986
Guid812	vers	v4
Guid791	anonIP	ip442
Guid791	ChartId	chartId_1433746176095_0.09838667330531764
Guid791	vers	v4
Guid792	anonIP	ip442
Guid792	ChartId	chartId_1433746644295_0.7247247195751372
Guid792	vers	v4
Guid794	anonIP	ip442
Guid794	ChartId	chartId_1433746800358_0.2561526478192884
Guid794	vers	v4
Guid793	anonIP	ip443
Guid793	ChartId	chartId_1433746687110_0.30377603999420904
Guid793	vers	v4
Guid795	anonIP	ip443
Guid795	ChartId	chartId_1433746829998_0.8089724253632837
Guid795	vers	v4
Guid796	anonIP	ip443
Guid796	ChartId	chartId_1433746984468_0.45951727603510445
Guid796	vers	v4
Guid798	anonIP	ip443
Guid798	ChartId	chartId_1433747267237_0.1904747933982145
Guid798	vers	v4
Guid800	anonIP	ip443
Guid800	ChartId	chartId_1433747483642_0.404902763153659
Guid800	vers	v4
Guid801	anonIP	ip443
Guid801	ChartId	chartId_1433747528340_0.8920506218576772
Guid801	vers	v4
Guid804	anonIP	ip443
Guid804	ChartId	chartId_1432213914074_0.4298647687904807
Guid804	vers	v4
Guid805	anonIP	ip443
Guid805	ChartId	chartId_1433490147991_0.5779667968080701
Guid805	vers	v4
Guid799	anonIP	ip444
Guid799	ChartId	chartId_1433747441115_0.7340819872731824
Guid799	vers	v4
Guid802	anonIP	ip445
Guid802	ChartId	chartId_1433748605241_0.09235590082527251
Guid802	vers	v4
Guid803	anonIP	ip445
Guid803	ChartId	chartId_1433748746936_0.31418663789074513
Guid803	vers	v4
Guid808	anonIP	ip445
Guid808	ChartId	chartId_1433751604029_0.5819348264402949
Guid808	vers	v4
Guid806	anonIP	ip446
Guid806	ChartId	chartId_1433337249173_0.7817562893747141
Guid806	vers	v4
Guid807	anonIP	ip446
Guid807	ChartId	chartId_1433337119580_0.9316874239549696
Guid807	vers	v4
Guid809	anonIP	ip447
Guid809	ChartId	chartId_1433751824016_0.7893256719297976
Guid809	vers	v4
Guid810	anonIP	ip448
Guid810	ChartId	chartId_1433752712297_0.8378643552953483
Guid810	vers	v4
Guid811	anonIP	ip448
Guid811	ChartId	chartId_1433753312231_0.4978268341911089
Guid811	vers	v4
Guid820	anonIP	ip448
Guid820	ChartId	chartId_1433757602511_0.29887471869317916
Guid820	vers	v4
Guid813	anonIP	ip449
Guid813	ChartId	chartId_1432555441732_0.03694015359930769
Guid813	vers	v3
Guid814	anonIP	ip450
Guid814	ChartId	chartId_1433754467072_0.5320743108842254
Guid814	vers	v4
Guid823	anonIP	ip450
Guid823	ChartId	chartId_1433759872239_0.7350793238278349
Guid823	vers	v4
Guid817	anonIP	ip451
Guid817	ChartId	chartId_1433756468718_0.15760010320201878
Guid817	vers	v4
Guid819	anonIP	ip452
Guid819	ChartId	chartId_1431263362986_0.2350336124218907
Guid819	vers	v4
Guid821	anonIP	ip453
Guid821	ChartId	chartId_1431679995368_0.7301292022112341
Guid821	vers	v4
Guid822	anonIP	ip454
Guid822	ChartId	chartId_1433759850386_0.7266486135804715
Guid822	vers	v4
Guid824	anonIP	ip455
Guid824	ChartId	chartId_1433760779437_0.730181049204594
Guid824	vers	v4
Guid826	anonIP	ip456
Guid826	ChartId	chartId_1433487501906_0.0956347048441113
Guid826	vers	v4
Guid829	anonIP	ip457
Guid829	ChartId	chartId_1433764355793_0.9770249950233847
Guid829	vers	v4
Guid830	anonIP	ip458
Guid830	ChartId	chartId_1433764260663_0.4218177917922306
Guid830	vers	v4
Guid831	anonIP	ip458
Guid831	ChartId	chartId_1433764368789_0.1007187495992346
Guid831	vers	v4
Guid832	anonIP	ip458
Guid832	ChartId	chartId_1433764425362_0.32348259642732996
Guid832	vers	v4
Guid834	anonIP	ip458
Guid834	ChartId	chartId_1433764605767_0.6457824175101861
Guid834	vers	v4
Guid833	anonIP	ip459
Guid833	ChartId	chartId_1433190290595_0.03330313236281607
Guid833	vers	v4
Guid840	anonIP	ip459
Guid840	ChartId	chartId_1432847370870_0.03089953299378778
Guid840	vers	v4
Guid837	anonIP	ip460
Guid837	ChartId	chartId_1432879761420_0.7819955418819191
Guid837	vers	v4
Guid841	anonIP	ip460
Guid841	ChartId	chartId_1433255105704_0.7274670532281169
Guid841	vers	v4
Guid838	anonIP	ip461
Guid838	ChartId	chartId_1433767461576_0.18917970444402637
Guid838	vers	v4
Guid839	anonIP	ip461
Guid839	ChartId	chartId_1433767500747_0.636721236769221
Guid839	vers	v4
Guid842	anonIP	ip462
Guid842	ChartId	chartId_1433768011156_0.15732773532078265
Guid842	vers	v4
Guid843	anonIP	ip463
Guid843	ChartId	chartId_1433768234654_0.7141816154155145
Guid843	vers	v4
Guid845	anonIP	ip464
Guid845	ChartId	chartId_1433344462952_0.25341736238361445
Guid845	vers	v4
Guid846	anonIP	ip465
Guid846	ChartId	chartId_1431726996178_0.34468718769600764
Guid846	vers	v4
Guid847	anonIP	ip466
Guid847	ChartId	chartId_1433770824500_0.7923927868131628
Guid847	vers	v4
Guid848	anonIP	ip467
Guid848	ChartId	chartId_1433770988184_0.6335809237044407
Guid848	vers	v4
Guid849	anonIP	ip467
Guid849	ChartId	chartId_1433771375004_0.3726257753678393
Guid849	vers	v4
Guid850	anonIP	ip467
Guid850	ChartId	chartId_1433771508673_0.30611964669668184
Guid850	vers	v4
Guid851	anonIP	ip467
Guid851	ChartId	chartId_1433772197204_0.30435806718971664
Guid851	vers	v4
Guid852	anonIP	ip468
Guid852	ChartId	chartId_1433773141266_0.45641135881096556
Guid852	vers	v4
Guid853	anonIP	ip469
Guid853	ChartId	chartId_1433773446760_0.792404266089196
Guid853	vers	v4
Guid854	anonIP	ip470
Guid854	ChartId	chartId_1432828241475_0.8976281483605605
Guid854	vers	v4
Guid855	anonIP	ip471
Guid855	ChartId	chartId_1429916183027_0.6247916843422648
Guid855	vers	v4
Guid856	anonIP	ip471
Guid856	ChartId	chartId_1429921256457_0.6429723240311476
Guid856	vers	v4
Guid857	anonIP	ip471
Guid857	ChartId	chartId_1429443285000_0.02685643742804783
Guid857	vers	v4
Guid858	anonIP	ip471
Guid858	ChartId	chartId_1429309578594_0.033001443298018906
Guid858	vers	v4
Guid859	anonIP	ip472
Guid859	ChartId	chartId_1433778854263_0.49577273686138473
Guid859	vers	v4
Guid860	anonIP	ip473
Guid860	ChartId	chartId_1433779810810_0.19970896788752462
Guid860	vers	v4
Guid866	anonIP	ip473
Guid866	ChartId	chartId_1433782985666_0.9492960198356164
Guid866	vers	v4
Guid867	anonIP	ip473
Guid867	ChartId	chartId_1433783286548_0.5520994434782194
Guid867	vers	v4
Guid868	anonIP	ip473
Guid868	ChartId	chartId_1433783332041_0.6596772987383759
Guid868	vers	v4
Guid869	anonIP	ip473
Guid869	ChartId	chartId_1433783386209_0.6036669898455126
Guid869	vers	v4
Guid870	anonIP	ip473
Guid870	ChartId	chartId_1433783882686_0.7781852897963006
Guid870	vers	v4
Guid871	anonIP	ip473
Guid871	ChartId	chartId_1433783957065_0.7634014536685598
Guid871	vers	v4
Guid874	anonIP	ip473
Guid874	ChartId	chartId_1433784741175_0.15768845840251383
Guid874	vers	v4
Guid875	anonIP	ip473
Guid875	ChartId	chartId_1433784759387_0.9576267833399292
Guid875	vers	v4
Guid879	anonIP	ip473
Guid879	ChartId	chartId_1433785579887_0.9465783296252899
Guid879	vers	v4
Guid881	anonIP	ip473
Guid881	ChartId	chartId_1433786806329_0.6795464029311593
Guid881	vers	v4
Guid861	anonIP	ip474
Guid861	ChartId	chartId_1433780058976_0.7353933176547327
Guid861	vers	v4
Guid862	anonIP	ip475
Guid862	ChartId	chartId_1433780775498_0.8233075872825568
Guid862	vers	v4
Guid864	anonIP	ip475
Guid864	ChartId	chartId_1433780911178_0.9847348741956641
Guid864	vers	v4
Guid863	anonIP	ip476
Guid863	ChartId	chartId_1428543895713_0.6316107907148536
Guid863	vers	v4
Guid865	anonIP	ip477
Guid865	ChartId	chartId_1433782601842_0.8347119473148621
Guid865	vers	v4
Guid873	anonIP	ip477
Guid873	ChartId	chartId_1433784182925_0.3723312480656738
Guid873	vers	v4
Guid876	anonIP	ip477
Guid876	ChartId	chartId_1433784770650_0.36628800352064095
Guid876	vers	v4
Guid872	anonIP	ip478
Guid872	ChartId	chartId_1433494742869_0.849844130919265
Guid872	vers	v4
Guid877	anonIP	ip479
Guid877	ChartId	chartId_1433784828072_0.8051779688148439
Guid877	vers	v4
Guid878	anonIP	ip480
Guid878	ChartId	chartId_1433785007235_0.8501820850940507
Guid878	vers	v4
Guid880	anonIP	ip481
Guid880	ChartId	chartId_1433786636073_0.08479901918564392
Guid880	vers	v4
Guid882	anonIP	ip482
Guid882	ChartId	chartId_1433567883179_0.6702932831828878
Guid882	vers	v4
Guid883	anonIP	ip483
Guid883	ChartId	chartId_1403629497826_0.07880916532744014
Guid883	vers	v4
Guid884	anonIP	ip483
Guid884	ChartId	chartId_1391023770483_0.2708139164612488
Guid884	vers	v4
Guid885	anonIP	ip483
Guid885	ChartId	chartId_1391007870150_0.8689341857696092
Guid885	vers	v4
Guid886	anonIP	ip483
Guid886	ChartId	chartId_1391007622844_0.8575024682530017
Guid886	vers	v4
Guid887	anonIP	ip483
Guid887	ChartId	chartId_1390487100766_0.14203991411374311
Guid887	vers	v4
Guid888	anonIP	ip483
Guid888	ChartId	chartId_1403630016575_0.7595580554141321
Guid888	vers	v4
Guid889	anonIP	ip483
Guid889	ChartId	chartId_1403628563523_0.5541387564685554
Guid889	vers	v4
Guid890	anonIP	ip483
Guid890	ChartId	chartId_1390491557230_0.16193529641422716
Guid890	vers	v4
Guid891	anonIP	ip484
Guid891	ChartId	chartId_1433788141530_0.8258737607393414
Guid891	vers	v4
Guid892	anonIP	ip485
Guid892	ChartId	chartId_1433788355437_0.07773523153592426
Guid892	vers	v4
Guid893	anonIP	ip486
Guid893	ChartId	chartId_1426515224754_0.6131179850257795
Guid893	vers	v4
Guid894	anonIP	ip487
Guid894	ChartId	chartId_1433790343844_0.20759633418904044
Guid894	vers	v4
Guid895	anonIP	ip488
Guid895	ChartId	chartId_1433791312731_0.7989893143530935
Guid895	vers	v4
Guid896	anonIP	ip489
Guid896	ChartId	chartId_1414443056924_0.39517851607227167
Guid896	vers	v4
Guid897	anonIP	ip489
Guid897	ChartId	chartId_1414443598773_0.623170289977512
Guid897	vers	v4
Guid898	anonIP	ip490
Guid898	ChartId	chartId_1433795099103_0.6059090867753825
Guid898	vers	v4
Guid899	anonIP	ip491
Guid899	ChartId	chartId_1433795522281_0.09324422568940599
Guid899	vers	v4
Guid900	anonIP	ip491
Guid900	ChartId	chartId_1433795748452_0.10267696657462988
Guid900	vers	v4
Guid901	anonIP	ip492
Guid901	ChartId	chartId_1433796225630_0.6859731274788288
Guid901	vers	v4
Guid902	anonIP	ip493
Guid902	ChartId	chartId_1433797030297_0.9226951031014323
Guid902	vers	v4
Guid903	anonIP	ip494
Guid903	ChartId	chartId_1433797640693_0.22945178230293095
Guid903	vers	v4
Guid904	anonIP	ip494
Guid904	ChartId	chartId_1433797641010_0.283049552468583
Guid904	vers	v4
Guid905	anonIP	ip495
Guid905	ChartId	chartId_1433800976497_0.4387522797422998
Guid905	vers	v4
Guid906	anonIP	ip495
Guid906	ChartId	chartId_1433801137385_0.5382362107855882
Guid906	vers	v4
Guid907	anonIP	ip496
Guid907	ChartId	chartId_1433803459327_0.6662030028153794
Guid907	vers	v4
Guid908	anonIP	ip497
Guid908	ChartId	chartId_1433803872013_0.5276543506272893
Guid908	vers	v4
Guid909	anonIP	ip497
Guid909	ChartId	chartId_1433803928064_0.8751684238069888
Guid909	vers	v4
Guid910	anonIP	ip498
Guid910	ChartId	chartId_1436310789736_0.47521823934776563
Guid910	vers	v4
Guid911	anonIP	ip499
Guid911	ChartId	chartId_1436316762115_0.5234143566340208
Guid911	vers	v4
Guid912	anonIP	ip500
Guid912	ChartId	chartId_1435804373674_0.3586200076011869
Guid912	vers	v4
Guid913	anonIP	ip501
Guid913	ChartId	chartId_1436318132643_0.6279143381398171
Guid913	vers	v4
Guid914	anonIP	ip502
Guid914	ChartId	chartId_1436318507673_0.16483081496232216
Guid914	vers	v4
Guid916	anonIP	ip503
Guid916	ChartId	chartId_1421978298806_0.974481841083616
Guid916	vers	v4
Guid917	anonIP	ip504
Guid917	ChartId	chartId_1436328746789_0.5694421951173787
Guid917	vers	v4
Guid918	anonIP	ip505
Guid918	ChartId	chartId_1436331879644_0.6461520418849551
Guid918	vers	v4
Guid919	anonIP	ip505
Guid919	ChartId	chartId_1436332393887_0.5597894501657293
Guid919	vers	v4
Guid920	anonIP	ip505
Guid920	ChartId	chartId_1436332730169_0.7804917118507316
Guid920	vers	v4
Guid922	anonIP	ip505
Guid922	ChartId	chartId_1436332873393_0.7515813767097043
Guid922	vers	v4
Guid923	anonIP	ip505
Guid923	ChartId	chartId_1436332924205_0.07809330562613686
Guid923	vers	v4
Guid924	anonIP	ip505
Guid924	ChartId	chartId_1436333226579_0.0778521271140668
Guid924	vers	v4
Guid926	anonIP	ip505
Guid926	ChartId	chartId_1436334341096_0.49032206132121453
Guid926	vers	v4
Guid936	anonIP	ip505
Guid936	ChartId	chartId_1436337518016_0.1612425643497019
Guid936	vers	v4
Guid939	anonIP	ip505
Guid939	ChartId	chartId_1436338041509_0.3688393055917488
Guid939	vers	v4
Guid942	anonIP	ip505
Guid942	ChartId	chartId_1436340835900_0.8347872581777544
Guid942	vers	v4
